u,v,geometry,speed_mps,weigth
9381502786,8571114740,"LINESTRING (-75.5389488 6.1557042, -75.5386016 6.1556162, -75.5384104 6.1555539, -75.5382736 6.1554779, -75.5381509 6.1553547)",1.4,69.498
9381624524,6352062512,"LINESTRING (-75.5414832 6.1538354, -75.541522 6.1537753)",11.1,0.702
9381641977,9381641980,"LINESTRING (-75.576885 6.1811106, -75.5770351 6.1805679, -75.5771499 6.1801586, -75.5772518 6.1797954)",7.7,26.408
9381641980,3648102746,"LINESTRING (-75.5772518 6.1797954, -75.5773458 6.1794979, -75.5773767 6.1794249, -75.5774 6.1793849, -75.5774361 6.1793308)",5.3,12.998
9381698887,9381698893,"LINESTRING (-75.5248636 6.174045, -75.5250983 6.174057, -75.5251613 6.174033, -75.5251989 6.1739703, -75.5254 6.1734597, -75.5254711 6.173301, -75.5255396 6.1732629)",3.9,32.001
9381698893,9381729251,"LINESTRING (-75.5255396 6.1732629, -75.5248008 6.1727917)",3.9,23.696
9381698893,6090769432,"LINESTRING (-75.5255396 6.1732629, -75.5259901 6.1735503, -75.5261028 6.173581, -75.5261497 6.173593, -75.5262134 6.173647, -75.5263217 6.173714)",4.7,20.319
9381698893,9381698887,"LINESTRING (-75.5255396 6.1732629, -75.5254711 6.173301, -75.5254 6.1734597, -75.5251989 6.1739703, -75.5251613 6.174033, -75.5250983 6.174057, -75.5248636 6.174045)",3.9,32.001
9381698904,9381698905,"LINESTRING (-75.5268914 6.1724023, -75.5268167 6.1723692)",3.9,2.199
9381698905,6090769433,"LINESTRING (-75.5268167 6.1723692, -75.5267673 6.1724973)",5.3,2.7
9381698905,2351692184,"LINESTRING (-75.5268167 6.1723692, -75.5270364 6.1717997)",6.9,9.302
9381698905,9381698904,"LINESTRING (-75.5268167 6.1723692, -75.5268914 6.1724023)",3.9,2.199
9381698906,9381729277,"LINESTRING (-75.5264716 6.171097, -75.5265091 6.1711597, -75.5265266 6.1712277, -75.5265158 6.1712863, -75.5264112 6.1714983)",3.9,11.97
9381698910,9381698916,"LINESTRING (-75.5291551 6.1697343, -75.5291095 6.1696477, -75.5291229 6.1696277, -75.5291806 6.1695823, -75.5292168 6.1695063, -75.5292155 6.1694623, -75.5291021 6.1693397)",3.9,13.539
9381698916,6090769445,"LINESTRING (-75.5291021 6.1693397, -75.52883 6.169549, -75.5287245 6.1696201)",5.3,9.606
9381698916,2351692203,"LINESTRING (-75.5291021 6.1693397, -75.52971 6.168872, -75.530281 6.1684537)",6.7,23.985
9381698916,9381698910,"LINESTRING (-75.5291021 6.1693397, -75.5292155 6.1694623, -75.5292168 6.1695063, -75.5291806 6.1695823, -75.5291229 6.1696277, -75.5291095 6.1696477, -75.5291551 6.1697343)",3.9,13.539
9381729245,6090769452,"LINESTRING (-75.5257313 6.1681223, -75.5256803 6.168025)",3.9,2.931
9381729246,9381806504,"LINESTRING (-75.5243097 6.1738397, -75.5242816 6.1737597, -75.5242883 6.1736877, -75.5243433 6.173597, -75.5244113 6.1734867)",3.9,10.749
9381729251,9381698893,"LINESTRING (-75.5248008 6.1727917, -75.5255396 6.1732629)",3.9,23.696
9381729251,9381729252,"LINESTRING (-75.5248008 6.1727917, -75.5243607 6.172511)",3.9,14.169
9381729251,9381806504,"LINESTRING (-75.5248008 6.1727917, -75.5244814 6.173373, -75.5244113 6.1734867)",3.9,21.741
9381729252,9381729251,"LINESTRING (-75.5243607 6.172511, -75.5248008 6.1727917)",3.9,14.169
9381729252,6090769430,"LINESTRING (-75.5243607 6.172511, -75.5233616 6.1718436)",3.9,32.49
9381729252,9381729253,"LINESTRING (-75.5243607 6.172511, -75.524531 6.1720423)",3.9,13.436
9381729253,9381729252,"LINESTRING (-75.524531 6.1720423, -75.5243607 6.172511)",3.9,13.436
9381729256,6090769434,"LINESTRING (-75.5253125 6.1718949, -75.5244291 6.171529)",3.9,25.894
9381729256,6090769433,"LINESTRING (-75.5253125 6.1718949, -75.5267673 6.1724973)",3.9,42.506
9381729256,9381729266,"LINESTRING (-75.5253125 6.1718949, -75.5253075 6.1717823, -75.5253182 6.1717237, -75.5254698 6.1713637, -75.525451 6.1713237, -75.5252928 6.171265, -75.5252069 6.1712183, -75.525164 6.171165, -75.5251104 6.1709717, -75.5250567 6.170881, -75.5248797 6.1706943, -75.5248173 6.170675, -75.5247349 6.1706837)",3.9,44.949
9381729266,9381729256,"LINESTRING (-75.5247349 6.1706837, -75.5248173 6.170675, -75.5248797 6.1706943, -75.5250567 6.170881, -75.5251104 6.1709717, -75.525164 6.171165, -75.5252069 6.1712183, -75.5252928 6.171265, -75.525451 6.1713237, -75.5254698 6.1713637, -75.5253182 6.1717237, -75.5253075 6.1717823, -75.5253125 6.1718949)",3.9,44.949
9381729268,9381729277,"LINESTRING (-75.5258949 6.171169, -75.5260786 6.1711783, -75.5261068 6.1711997, -75.5261081 6.1712283, -75.5260518 6.1713117, -75.526021 6.1713777, -75.5260257 6.1714217, -75.5260438 6.1714417, -75.5260907 6.1714517, -75.5263053 6.171469, -75.5264112 6.1714983)",3.9,23.451
9381729277,2351692184,"LINESTRING (-75.5264112 6.1714983, -75.5270364 6.1717997)",3.9,18.81
9381729277,9381698906,"LINESTRING (-75.5264112 6.1714983, -75.5265158 6.1712863, -75.5265266 6.1712277, -75.5265091 6.1711597, -75.5264716 6.171097)",3.9,11.97
9381729277,9381729268,"LINESTRING (-75.5264112 6.1714983, -75.5263053 6.171469, -75.5260907 6.1714517, -75.5260438 6.1714417, -75.5260257 6.1714217, -75.526021 6.1713777, -75.5260518 6.1713117, -75.5261081 6.1712283, -75.5261068 6.1711997, -75.5260786 6.1711783, -75.5258949 6.171169)",3.9,23.451
9381732249,9381732252,"LINESTRING (-75.5372219 6.1539342, -75.5371884 6.1539474, -75.5371065 6.1540001, -75.5370294 6.1540834, -75.5369379 6.1541974)",6.4,6.715
9381732249,8571114713,"LINESTRING (-75.5372219 6.1539342, -75.5372802 6.1539114, -75.5373909 6.1538807, -75.5376323 6.1538047, -75.5378267 6.1537234, -75.5379823 6.1536447, -75.5382974 6.153466, -75.538512 6.153318, -75.5387977 6.1531127, -75.5389358 6.1530354, -75.5390243 6.153012)",6.88,34.188
9381732252,344794487,"LINESTRING (-75.5369379 6.1541974, -75.5367941 6.1542127, -75.536145 6.1542661, -75.5358204 6.1542861)",14.333333333333334,8.418
9381806497,9381806504,"LINESTRING (-75.5233911 6.1727623, -75.5237344 6.172957, -75.5238806 6.1731217, -75.52389 6.1731663, -75.5238719 6.173283, -75.5238685 6.1733197, -75.5238933 6.173343, -75.5244113 6.1734867)",3.9,37.62
9381806504,9381729246,"LINESTRING (-75.5244113 6.1734867, -75.5243433 6.173597, -75.5242883 6.1736877, -75.5242816 6.1737597, -75.5243097 6.1738397)",3.9,10.749
9381806504,9381729251,"LINESTRING (-75.5244113 6.1734867, -75.5244814 6.173373, -75.5248008 6.1727917)",3.9,21.741
9381806504,9381806497,"LINESTRING (-75.5244113 6.1734867, -75.5238933 6.173343, -75.5238685 6.1733197, -75.5238719 6.173283, -75.52389 6.1731663, -75.5238806 6.1731217, -75.5237344 6.172957, -75.5233911 6.1727623)",3.9,37.62
9381896647,5324852917,"LINESTRING (-75.5205909 6.1751596, -75.5239859 6.1764256)",6.4,58.058
9381896647,9381896660,"LINESTRING (-75.5205909 6.1751596, -75.5205193 6.1751329)",4.2,1.998
9381896660,9381896647,"LINESTRING (-75.5205193 6.1751329, -75.5205909 6.1751596)",11.7,0.714
9381896660,11253513036,"LINESTRING (-75.5205193 6.1751329, -75.5204293 6.1753618)",3.9,6.422
9381896660,5324852955,"LINESTRING (-75.5205193 6.1751329, -75.5202583 6.1750356, -75.5200772 6.1749836, -75.5199404 6.1749663, -75.5198076 6.175013, -75.5196708 6.1750943, -75.5195032 6.175117, -75.5189949 6.1750823, -75.5188206 6.1750623, -75.5152452 6.1737584, -75.5149528 6.1736917, -75.5147705 6.173625, -75.5138585 6.1730037, -75.513723 6.1729237, -75.5136332 6.1727596, -75.5135474 6.172581, -75.5134347 6.1724837, -75.5133502 6.1723876, -75.51331 6.1721983, -75.5133086 6.171537, -75.513263 6.171385, -75.5130981 6.171153, -75.5130162 6.1709517, -75.5130095 6.1708423, -75.5130794 6.170581, -75.5131504 6.1702063, -75.5132657 6.1697637, -75.5132671 6.169641, -75.5131933 6.1694677, -75.5131317 6.169265, -75.5131625 6.1691357, -75.5132268 6.1690417, -75.5132309 6.1690156, -75.5132262 6.168989, -75.5131946 6.1688903, -75.5130096 6.1685723)",3.3,375.388
9387229119,3101217087,"LINESTRING (-75.555544 6.1644836, -75.5555561 6.164641, -75.5555762 6.1646703, -75.5558914 6.164857, -75.5559397 6.1648556, -75.5559598 6.1648356, -75.5559625 6.164713, -75.5559652 6.164637)",9.7,340.999
9387229125,3101217075,"LINESTRING (-75.5579138 6.1626303, -75.5580921 6.1627223, -75.5581874 6.1628223, -75.5582155 6.1628863, -75.5582115 6.1629249, -75.5580774 6.1631969, -75.5580693 6.1632263, -75.5580881 6.1632729, -75.5580854 6.1633009, -75.5579098 6.1634879, -75.557828 6.1637717, -75.5577676 6.1639156, -75.5576845 6.164272, -75.5574162 6.1644983, -75.5573666 6.1645703, -75.557384 6.1647396, -75.5573599 6.1648183, -75.5572822 6.1649066, -75.5571307 6.165022, -75.5570287 6.1650997, -75.5569482 6.1652076, -75.5568945 6.1653036)",8.785714285714286,48.277
9387229137,3101217106,"LINESTRING (-75.5572473 6.1632556, -75.5574954 6.1628063, -75.5574954 6.1627716, -75.5574672 6.1627396, -75.5574363 6.1627249, -75.5571306 6.1627049, -75.5570461 6.1626876, -75.5569911 6.1626609, -75.5569629 6.1626329, -75.5569401 6.1625983, -75.5569348 6.1625689, -75.5569187 6.1624969, -75.5568932 6.1624583, -75.5568637 6.1624383, -75.5568168 6.1624263, -75.5566303 6.1624236, -75.5564895 6.1624449, -75.5561368 6.1625209, -75.5560382 6.1625711)",5.0,61.965
9387302622,9387302700,"LINESTRING (-75.5559678 6.1663103, -75.5562817 6.166441)",9.7,4.006
9387302624,7116041301,"LINESTRING (-75.5611874 6.164929, -75.5615428 6.1653423, -75.5615388 6.165401, -75.5614945 6.1654423, -75.5614154 6.1654676, -75.5613725 6.1654636, -75.561119 6.165421, -75.5609997 6.165393, -75.5608763 6.1653743, -75.5607314 6.1653943, -75.5606724 6.1653903, -75.5606208 6.165371, -75.5605759 6.1653583, -75.5605303 6.165345, -75.5604833 6.165329, -75.5604404 6.165321, -75.560376 6.1653303, -75.5603224 6.1653463, -75.5601762 6.165467, -75.5599938 6.1655596, -75.5599388 6.165569)",3.6199999999999997,80.898
9387302645,7116041301,"LINESTRING (-75.560368 6.1636342, -75.5603291 6.1635623, -75.5602956 6.1634769, -75.5602419 6.1634236, -75.5602003 6.1634142, -75.5601199 6.1634569, -75.5600944 6.1634836, -75.5600824 6.1635222, -75.5601226 6.1637276, -75.560136 6.1639436, -75.5601735 6.1639916, -75.560309 6.1641342, -75.5603881 6.164249, -75.5604191 6.1642943, -75.5604331 6.1643301, -75.5604485 6.1644636, -75.5604297 6.164525, -75.5603841 6.1645809, -75.5603399 6.1646476, -75.5603184 6.1647716, -75.5603372 6.1649289, -75.5603533 6.1651183, -75.5603171 6.165177, -75.56003 6.1654903, -75.5599388 6.165569)",6.904166666666666,65.71
9387302645,9387302645,"LINESTRING (-75.560368 6.1636342, -75.5605008 6.1636849, -75.5605142 6.1637289, -75.5604927 6.1637623, -75.5604431 6.1637823, -75.5604082 6.163765, -75.560368 6.1636342)",9.7,0.0
9387302645,9387302645,"LINESTRING (-75.560368 6.1636342, -75.5604082 6.163765, -75.5604431 6.1637823, -75.5604927 6.1637623, -75.5605142 6.1637289, -75.5605008 6.1636849, -75.560368 6.1636342)",9.7,0.0
9387302653,1868216264,"LINESTRING (-75.5582584 6.165825, -75.5581579 6.1659876, -75.5581552 6.1660116, -75.5581994 6.166105, -75.5583357 6.1662085, -75.5585185 6.1662691, -75.5586777 6.1663195, -75.5588233 6.1664273, -75.5589722 6.1665383, -75.5590873 6.1666124, -75.5592498 6.166636, -75.5594665 6.1666461, -75.559629 6.1666393, -75.5596894 6.166637, -75.5605933 6.1665783)",2.6,144.925
9387302687,9387302690,"LINESTRING (-75.5554649 6.1673983, -75.5554985 6.1675676, -75.5555226 6.1675783, -75.5558169 6.1674989)",3.9,14.76
9387302690,9387302687,"LINESTRING (-75.5558169 6.1674989, -75.5555226 6.1675783, -75.5554985 6.1675676, -75.5554649 6.1673983)",3.9,14.76
9387302690,9387302691,"LINESTRING (-75.5558169 6.1674989, -75.5556795 6.1680037, -75.555654 6.1680143, -75.5555695 6.1679623)",3.9,18.977
9387302690,9387302695,"LINESTRING (-75.5558169 6.1674989, -75.5558512 6.167373, -75.5559616 6.1667519)",5.0,17.425
9387302691,9387302690,"LINESTRING (-75.5555695 6.1679623, -75.555654 6.1680143, -75.5556795 6.1680037, -75.5558169 6.1674989)",3.9,18.977
9387302695,1868216276,"LINESTRING (-75.5559616 6.1667519, -75.5558512 6.1667303, -75.5553897 6.1666648, -75.5552531 6.1666464, -75.5551954 6.1666459, -75.5551484 6.166645, -75.5550057 6.1667098, -75.5550331 6.1670517, -75.5549044 6.1673717)",3.8874999999999997,62.749
9387302695,9387302698,"LINESTRING (-75.5559616 6.1667519, -75.556047 6.1667663, -75.556203 6.1667883)",4.7,5.861
9387302695,9387302690,"LINESTRING (-75.5559616 6.1667519, -75.5558512 6.167373, -75.5558169 6.1674989)",5.0,17.425
9387302698,9387302695,"LINESTRING (-75.556203 6.1667883, -75.556047 6.1667663, -75.5559616 6.1667519)",4.7,5.861
9387302698,1868216245,"LINESTRING (-75.556203 6.1667883, -75.5563931 6.1668116, -75.5567239 6.1667383, -75.5568852 6.1667376)",5.599999999999999,14.207
9387302698,9387302700,"LINESTRING (-75.556203 6.1667883, -75.5562307 6.166485, -75.5562414 6.1664623, -75.5562817 6.166441)",5.599999999999999,7.749
9387302700,9387302622,"LINESTRING (-75.5562817 6.166441, -75.5559678 6.1663103)",9.7,4.006
9387302700,2620494755,"LINESTRING (-75.5562817 6.166441, -75.5564895 6.166421, -75.5565177 6.1663996, -75.5565687 6.1661996, -75.5565646 6.1660943, -75.5565499 6.1660676, -75.5564918 6.1660433, -75.5563725 6.1659974, -75.5562748 6.1659489, -75.556123 6.165841, -75.5560226 6.1657655)",5.6,24.538
9387302700,9387302698,"LINESTRING (-75.5562817 6.166441, -75.5562414 6.1664623, -75.5562307 6.166485, -75.556203 6.1667883)",5.599999999999999,7.749
9387474909,1838321843,"LINESTRING (-75.5696129 6.166019, -75.5696645 6.1660264)",2.8,2.43
9387474909,3354556503,"LINESTRING (-75.5696129 6.166019, -75.5694111 6.1659816, -75.5693259 6.1659589, -75.5692947 6.16594, -75.5692672 6.1659146, -75.5692495 6.1658866, -75.5692354 6.165853, -75.5692341 6.1658045, -75.5692542 6.1655546, -75.5692848 6.1651146, -75.5692629 6.1650183, -75.5692247 6.164937, -75.569163 6.1648703, -75.568866 6.1646212, -75.5687424 6.1644633)",5.3428571428571425,58.405
9387474909,9680026262,"LINESTRING (-75.5696129 6.166019, -75.5695841 6.1661543, -75.5695411 6.1663623, -75.5695117 6.1664743, -75.5694687 6.1665863, -75.5693896 6.1667649, -75.5692791 6.1670107)",5.599999999999999,23.693
9387474913,9387568723,"LINESTRING (-75.5692562 6.1670663, -75.5693245 6.1670743)",3.9,2.314
9387474913,3042469137,"LINESTRING (-75.5692562 6.1670663, -75.5692139 6.1671637, -75.5690262 6.167557, -75.5689109 6.1678183, -75.5688934 6.167927)",5.3,22.168
9387568723,1841391505,"LINESTRING (-75.5693245 6.1670743, -75.5693467 6.1670177)",5.8,1.35
9387568723,3046465810,"LINESTRING (-75.5693245 6.1670743, -75.5694064 6.1670876, -75.5694875 6.167091, -75.5695969 6.1670965, -75.5697286 6.167108, -75.5698671 6.1671309, -75.5699793 6.1671604, -75.5701312 6.1672103, -75.5702426 6.167265, -75.5704009 6.1673643, -75.5704893 6.167421, -75.5705725 6.1674596, -75.5706547 6.1674877)",5.941666666666666,32.794
9387568725,9378817021,"LINESTRING (-75.5688076 6.1524513, -75.5687365 6.1526807, -75.5687204 6.1527727, -75.5687083 6.15385)",3.9,41.381
9387575828,6822298588,"LINESTRING (-75.585739 6.1818276, -75.5855754 6.1817369)",8.3,3.087
9387575838,3270683202,"LINESTRING (-75.5873269 6.1803902, -75.587168 6.1803122, -75.5871398 6.1803096, -75.5871116 6.1803202, -75.5869292 6.1805276, -75.5869132 6.1805376, -75.586889 6.1805356, -75.5867006 6.1803836, -75.5866912 6.1803629, -75.5866751 6.1802962, -75.5866617 6.1802689, -75.5864107 6.179957)",3.6,49.528
9387575848,5496887608,"LINESTRING (-75.5855861 6.1779296, -75.5857471 6.177993, -75.5858316 6.1780262, -75.5861073 6.1776284)",6.833333333333333,33.893
9387791648,1841397049,"LINESTRING (-75.5725258 6.1675003, -75.5725949 6.1674926)",6.9,1.325
9387791648,5312123897,"LINESTRING (-75.5725258 6.1675003, -75.5723823 6.167491, -75.5719504 6.1675176, -75.5716265 6.1675217, -75.5715394 6.167517, -75.5714499 6.1675005, -75.5713848 6.1674681, -75.5713021 6.1673986, -75.5712495 6.1673714)",6.9,24.178
9387791650,9387791652,"LINESTRING (-75.5730924 6.167217, -75.5730974 6.1673341)",8.3,1.794
9387791652,3046465812,"LINESTRING (-75.5730974 6.1673341, -75.5731574 6.1673157)",6.9,1.159
9387791652,7407597058,"LINESTRING (-75.5730974 6.1673341, -75.5730481 6.1673543)",6.7,1.035
9387791652,9387791650,"LINESTRING (-75.5730974 6.1673341, -75.5730924 6.167217)",8.3,1.794
9388138191,5862444504,"LINESTRING (-75.5363266 6.165717, -75.5363287 6.1658503, -75.536348 6.1659768, -75.5364146 6.1660544, -75.5364834 6.1661121, -75.5365865 6.1662011, -75.536691 6.1662566, -75.5367554 6.166268, -75.5368665 6.1662596, -75.536948 6.1662644, -75.5370339 6.1662858, -75.5371323 6.1663261, -75.5372543 6.1664327, -75.5373898 6.1665754, -75.5375172 6.1666834, -75.5375923 6.1667847)",3.9,51.394
9388139776,3270683191,"LINESTRING (-75.5884013 6.1792187, -75.5883119 6.1793457, -75.5882727 6.1794014)",2.2,13.23
9388139776,5926965064,"LINESTRING (-75.5884013 6.1792187, -75.588255 6.1793048, -75.5881683 6.1793558)",3.9,6.67
9388139778,9388139781,"LINESTRING (-75.5880447 6.1794979, -75.588067 6.1795333, -75.5880895 6.1795609, -75.5881334 6.1795967)",2.7999999999999994,6.615
9388139781,9388139782,"LINESTRING (-75.5881334 6.1795967, -75.5881844 6.1796207, -75.5882227 6.1796275, -75.5882656 6.1796273)",3.2999999999999994,5.513
9388139781,3110448477,"LINESTRING (-75.5881334 6.1795967, -75.5877512 6.180166, -75.5873172 6.1807648, -75.5868806 6.181353)",10.299999999999999,28.493
9388139782,3270683192,"LINESTRING (-75.5882656 6.1796273, -75.5883115 6.1795624, -75.5883393 6.1795232)",7.9,2.374
9388238295,6090769448,"LINESTRING (-75.5238242 6.1647116, -75.5242413 6.1650956, -75.5243151 6.1651743, -75.5243258 6.165221, -75.5242842 6.1653463, -75.5242909 6.1653676, -75.5249584 6.1660289)",6.400000000000001,30.827
9388238310,6090769448,"LINESTRING (-75.5232972 6.1666196, -75.5234876 6.166737, -75.5237156 6.166793, -75.523961 6.1668663, -75.52402 6.1668623, -75.5240603 6.166825, -75.5241099 6.1666783, -75.5242856 6.1662796, -75.5243915 6.166201, -75.5245873 6.1660903, -75.5247254 6.1660703, -75.5249584 6.1660289)",6.4,35.538
9388238336,6090769450,"LINESTRING (-75.5263887 6.1673766, -75.5260287 6.1671193)",5.3,9.052
9388238336,9388238355,"LINESTRING (-75.5263887 6.1673766, -75.5267411 6.1677023, -75.5279663 6.1688869)",5.3,43.56
9388238336,9388238352,"LINESTRING (-75.5263887 6.1673766, -75.5264466 6.1672216, -75.5264809 6.1669359, -75.5265168 6.1667574, -75.5266225 6.1665841, -75.5269151 6.1661958, -75.5269918 6.165993, -75.527031 6.1656911, -75.5270767 6.1655401, -75.5271501 6.1654904, -75.5272302 6.1654801, -75.5272922 6.1654525, -75.5273118 6.1654103, -75.527289 6.1653356, -75.5271404 6.1651279, -75.5271486 6.1650354, -75.5272938 6.1647546)",4.25,80.604
9388238352,9388238336,"LINESTRING (-75.5272938 6.1647546, -75.5271486 6.1650354, -75.5271404 6.1651279, -75.527289 6.1653356, -75.5273118 6.1654103, -75.5272922 6.1654525, -75.5272302 6.1654801, -75.5271501 6.1654904, -75.5270767 6.1655401, -75.527031 6.1656911, -75.5269918 6.165993, -75.5269151 6.1661958, -75.5266225 6.1665841, -75.5265168 6.1667574, -75.5264809 6.1669359, -75.5264466 6.1672216, -75.5263887 6.1673766)",4.25,80.604
9388238355,6090769445,"LINESTRING (-75.5279663 6.1688869, -75.5287245 6.1696201)",9.7,11.433
9388238355,9388238336,"LINESTRING (-75.5279663 6.1688869, -75.5267411 6.1677023, -75.5263887 6.1673766)",5.3,43.56
9388238355,9388238364,"LINESTRING (-75.5279663 6.1688869, -75.5281639 6.1685573, -75.528226 6.1684469, -75.5286227 6.1681516, -75.5287582 6.1680647, -75.5287802 6.1680412, -75.5287826 6.1680039, -75.5286186 6.167818, -75.5286072 6.1677612, -75.5286235 6.167732, -75.528661 6.1677215, -75.5289916 6.1677637)",4.7,43.454
9388238364,9388238355,"LINESTRING (-75.5289916 6.1677637, -75.528661 6.1677215, -75.5286235 6.167732, -75.5286072 6.1677612, -75.5286186 6.167818, -75.5287826 6.1680039, -75.5287802 6.1680412, -75.5287582 6.1680647, -75.5286227 6.1681516, -75.528226 6.1684469, -75.5281639 6.1685573, -75.5279663 6.1688869)",4.7,43.454
9388283620,3306068469,"LINESTRING (-75.5319253 6.152527, -75.5320836 6.1527153, -75.5321502 6.1527492, -75.5322254 6.1527284, -75.5325843 6.152494, -75.532693 6.1524447, -75.5327649 6.1524165)",3.9,29.314
9388283662,5001821060,"LINESTRING (-75.523903 6.1603469, -75.5241556 6.1603155)",3.9,7.02
9388283662,8488194220,"LINESTRING (-75.523903 6.1603469, -75.5230245 6.1604786, -75.5226105 6.1605049, -75.5223111 6.1604786, -75.5216392 6.1603059, -75.52097 6.1601706, -75.520843 6.1601142, -75.5207075 6.1600649, -75.5205152 6.1600412, -75.5203057 6.1600725, -75.520163 6.1601482, -75.5200446 6.1602399, -75.5182105 6.161791)",9.2,73.271
9388283663,5001821054,"LINESTRING (-75.5236261 6.1600769, -75.5237203 6.1600942, -75.5239043 6.1600729)",8.3,3.627
