u,v,u_coords,v_coords,distance_m
1841320581,1901442252,"(-75.4925673, 6.17821)","(-75.4904871, 6.1813542)",248.30118401287535
1841320581,1841320710,"(-75.4925673, 6.17821)","(-75.4903656, 6.1753547)",258.4166564338671
1841320710,9910833372,"(-75.4903656, 6.1753547)","(-75.4903667, 6.1753291)",0.7266903626147387
1841320710,1841320581,"(-75.4903656, 6.1753547)","(-75.4925673, 6.17821)",258.4166564338671
1841320710,5001821043,"(-75.4903656, 6.1753547)","(-75.4902425, 6.176572)",36.72543855626743
1841320737,3746161055,"(-75.5020927, 6.1590907)","(-75.4923445, 6.165941)",1104.8601652922025
1841320741,1841320581,"(-75.4953904, 6.177368)","(-75.4925673, 6.17821)",316.0022746341277
1841320741,3937718761,"(-75.4953904, 6.177368)","(-75.4950213, 6.1819042)",133.3952361420266
1841320741,1841320758,"(-75.4953904, 6.177368)","(-75.502913, 6.181121)",846.228818932732
1841320755,5001818420,"(-75.4903523, 6.1715157)","(-75.490548, 6.1737717)",66.79169018251335
1841320755,5001818382,"(-75.4903523, 6.1715157)","(-75.4907572, 6.1720977)",48.03995165322528
1841320755,419001705,"(-75.4903523, 6.1715157)","(-75.4881914, 6.1687425)",253.38015151679184
1841320758,1679943136,"(-75.502913, 6.181121)","(-75.502642, 6.172488)",243.22218307566973
1841320758,8456905798,"(-75.502913, 6.181121)","(-75.5049147, 6.1833582)",232.02260334138657
1841320758,1841320741,"(-75.502913, 6.181121)","(-75.4953904, 6.177368)",846.228818932732
1841384665,1841384702,"(-75.5648806, 6.163149)","(-75.5653314, 6.1621429)",57.58905235675403
1841384674,1841384702,"(-75.5651001, 6.1619549)","(-75.5653314, 6.1621429)",26.343651642724943
1841384684,1841385992,"(-75.5650094, 6.1611276)","(-75.5657592, 6.1619756)",86.96072650775933
1841384684,1838322219,"(-75.5650094, 6.1611276)","(-75.5667074, 6.1593635)",195.7950609824404
1841384684,6130024562,"(-75.5650094, 6.1611276)","(-75.5634418, 6.1629023)",181.82259634745617
1841384696,3354556503,"(-75.5663413, 6.1629823)","(-75.5687424, 6.1644633)",271.171279812869
1841384696,1841384703,"(-75.5663413, 6.1629823)","(-75.5664631, 6.1625902)",17.43448023395035
1841384696,1841384702,"(-75.5663413, 6.1629823)","(-75.5653314, 6.1621429)",115.12495215881388
1841384702,1841384665,"(-75.5653314, 6.1621429)","(-75.5648806, 6.163149)",57.58905235675403
1841384702,1841384674,"(-75.5653314, 6.1621429)","(-75.5651001, 6.1619549)",26.343651642724943
1841384702,1841384696,"(-75.5653314, 6.1621429)","(-75.5663413, 6.1629823)",115.12495215881388
1841384703,1841386000,"(-75.5664631, 6.1625902)","(-75.5666335, 6.1625409)",19.070142146732522
1841384703,1841384696,"(-75.5664631, 6.1625902)","(-75.5663413, 6.1629823)",17.43448023395035
1841384703,1841385992,"(-75.5664631, 6.1625902)","(-75.5657592, 6.1619756)",80.41289880431778
1841385986,1841385990,"(-75.5657698, 6.1603862)","(-75.565955, 6.1616156)",39.98075499346656
1841385987,1841385998,"(-75.5663896, 6.1620623)","(-75.5666725, 6.1613849)",36.77920499318002
1841385987,1841385997,"(-75.5663896, 6.1620623)","(-75.5667396, 6.1622223)",39.321367868500886
1841385987,1841385996,"(-75.5663896, 6.1620623)","(-75.5661924, 6.1619782)",22.13635002054496
1841385990,1841385995,"(-75.565955, 6.1616156)","(-75.5661455, 6.1611256)",25.262711649383288
1841385990,1841385986,"(-75.565955, 6.1616156)","(-75.5657698, 6.1603862)",39.98075499346656
1841385990,1841385992,"(-75.565955, 6.1616156)","(-75.5657592, 6.1619756)",24.0437268232806
1841385992,1841384703,"(-75.5657592, 6.1619756)","(-75.5664631, 6.1625902)",80.41289880431778
1841385992,1841384684,"(-75.5657592, 6.1619756)","(-75.5650094, 6.1611276)",86.96072650775933
1841385992,1841385990,"(-75.5657592, 6.1619756)","(-75.565955, 6.1616156)",24.0437268232806
1841385995,1841385990,"(-75.5661455, 6.1611256)","(-75.565955, 6.1616156)",25.262711649383288
1841385996,1841385987,"(-75.5661924, 6.1619782)","(-75.5663896, 6.1620623)",22.13635002054496
1841385997,1841385999,"(-75.5667396, 6.1622223)","(-75.5670373, 6.1623503)",33.42086541348655
1841385997,1841385987,"(-75.5667396, 6.1622223)","(-75.5663896, 6.1620623)",39.321367868500886
1841385997,1841386000,"(-75.5667396, 6.1622223)","(-75.5666335, 6.1625409)",14.79543041564075
1841385998,1841385987,"(-75.5666725, 6.1613849)","(-75.5663896, 6.1620623)",36.77920499318002
1841385999,1841385997,"(-75.5670373, 6.1623503)","(-75.5667396, 6.1622223)",33.42086541348655
1841386000,1841384703,"(-75.5666335, 6.1625409)","(-75.5664631, 6.1625902)",19.070142146732522
1841386000,1841385997,"(-75.5666335, 6.1625409)","(-75.5667396, 6.1622223)",14.79543041564075
1841386000,3354556503,"(-75.5666335, 6.1625409)","(-75.5687424, 6.1644633)",241.40759077237092
1841391482,1841391495,"(-75.5679303, 6.1663183)","(-75.5676287, 6.1673688)",44.58953196838816
1841391495,1841391499,"(-75.5676287, 6.1673688)","(-75.5663527, 6.1676036)",142.58191150121803
1841391495,3042469135,"(-75.5676287, 6.1673688)","(-75.5688734, 6.1670399)",139.2394562220734
1841391495,1841391482,"(-75.5676287, 6.1673688)","(-75.5679303, 6.1663183)",44.58953196838816
1841391499,4043691540,"(-75.5663527, 6.1676036)","(-75.5648774, 6.1671115)",165.24741175798874
1841391499,1841391495,"(-75.5663527, 6.1676036)","(-75.5676287, 6.1673688)",142.58191150121803
1841391499,6132646628,"(-75.5663527, 6.1676036)","(-75.5664547, 6.1691223)",43.779110994086
1841391505,9680026262,"(-75.5693467, 6.1670177)","(-75.5692791, 6.1670107)",7.548289192520889
1841391505,1838321822,"(-75.5693467, 6.1670177)","(-75.5694567, 6.1667797)",13.951099866137348
1841397049,9387791648,"(-75.5725949, 6.1674926)","(-75.5725258, 6.1675003)",7.716187710423047
1841397049,7407597058,"(-75.5725949, 6.1674926)","(-75.5730481, 6.1673543)",50.73409189727472
1841397049,3572367313,"(-75.5725949, 6.1674926)","(-75.5717955, 6.1692736)",102.06861954452485
1841397055,9395276458,"(-75.5739172, 6.1783178)","(-75.5739695, 6.1782156)",6.4935022662778765
1841397055,9395276461,"(-75.5739172, 6.1783178)","(-75.5770405, 6.1797224)",350.8177492116051
1841397055,1841397157,"(-75.5739172, 6.1783178)","(-75.573423, 6.1780426)",55.693330471605115
1841397147,3572367313,"(-75.5750079, 6.1741424)","(-75.5717955, 6.1692736)",383.3130530429912
1841397147,12050427887,"(-75.5750079, 6.1741424)","(-75.5746976, 6.17516)",44.73346789781054
1841397147,3924033550,"(-75.5750079, 6.1741424)","(-75.5754118, 6.1743159)",45.34251780509462
1841397157,9395276452,"(-75.573423, 6.1780426)","(-75.5734441, 6.1779537)",3.4153539442635026
1841397157,1841397055,"(-75.573423, 6.1780426)","(-75.5739172, 6.1783178)",55.693330471605115
1841397157,9395265168,"(-75.573423, 6.1780426)","(-75.5728063, 6.1777575)",69.293965711819
1847533093,1847533100,"(-75.5873912, 6.1748958)","(-75.5870834, 6.1747862)",34.49267715764482
1847533095,1847533116,"(-75.5879909, 6.1751355)","(-75.5878672, 6.1755532)",18.0399903197337
1847533095,1847533093,"(-75.5879909, 6.1751355)","(-75.5873912, 6.1748958)",67.27167448366399
1847533096,340690351,"(-75.5875894, 6.1743819)","(-75.5877473, 6.1744865)",17.863612200590882
1847533096,1847533093,"(-75.5875894, 6.1743819)","(-75.5873912, 6.1748958)",26.334285466255338
1847533098,1847533114,"(-75.5867419, 6.1756961)","(-75.586313, 6.175601)",47.94848189572336
1847533098,1847533108,"(-75.5867419, 6.1756961)","(-75.5869332, 6.1751862)",25.629316448763905
1847533100,1847533110,"(-75.5870834, 6.1747862)","(-75.5873085, 6.1741863)",30.15601415704446
1847533108,1847533116,"(-75.5869332, 6.1751862)","(-75.5878672, 6.1755532)",104.7547260878919
1847533108,1847533100,"(-75.5869332, 6.1751862)","(-75.5870834, 6.1747862)",20.117514199027323
1847533110,1847533096,"(-75.5873085, 6.1741863)","(-75.5875894, 6.1743819)",31.823047949950652
1847533112,1819429775,"(-75.5869518, 6.1739432)","(-75.5865327, 6.1750225)",55.574821917873955
1847533112,340690751,"(-75.5869518, 6.1739432)","(-75.5871357, 6.1740557)",20.76447273963307
1847533112,5919405586,"(-75.5869518, 6.1739432)","(-75.5866172, 6.1737331)",37.80322800284401
1847533114,327431097,"(-75.586313, 6.175601)","(-75.5858828, 6.1755092)",48.08842059994723
1847533116,1847533098,"(-75.5878672, 6.1755532)","(-75.5867419, 6.1756961)",125.67333997902752
1863090112,6057943719,"(-75.5771049, 6.1662091)","(-75.5777203, 6.1657602)",69.81886984408719
1863090112,9372196396,"(-75.5771049, 6.1662091)","(-75.5771264, 6.1662383)",2.533621472026054
1863090129,1863090158,"(-75.5763225, 6.1576964)","(-75.5755029, 6.1571582)",92.70383540441631
1863090131,1839422457,"(-75.5728618, 6.1585236)","(-75.5738194, 6.159329)",109.21447476367997
1863090131,9371943177,"(-75.5728618, 6.1585236)","(-75.5738099, 6.1567848)",116.36321276966376
1863090131,3354556528,"(-75.5728618, 6.1585236)","(-75.5716687, 6.158351)",133.2650555990458
1863090136,1839422332,"(-75.5794161, 6.1650924)","(-75.5793248, 6.1649692)",10.75179195770731
1863090136,1863090183,"(-75.5794161, 6.1650924)","(-75.5792162, 6.1650671)",22.324725202767954
1863090141,1863090182,"(-75.5771953, 6.1685733)","(-75.5769457, 6.1674023)",42.86164773336306
1863090144,1863090112,"(-75.5768186, 6.1662202)","(-75.5771049, 6.1662091)",31.95943213704335
1863090144,1863090182,"(-75.5768186, 6.1662202)","(-75.5769457, 6.1674023)",35.81038942777496
1863090156,1838322174,"(-75.5690904, 6.1586222)","(-75.5665411, 6.1587188)",284.57544966071987
1863090156,6130025142,"(-75.5690904, 6.1586222)","(-75.5713771, 6.1556741)",268.11013953412123
1863090156,3354556527,"(-75.5690904, 6.1586222)","(-75.5711138, 6.15995)",228.8622527036359
1863090157,6130025142,"(-75.5714898, 6.1551969)","(-75.5713771, 6.1556741)",18.2911990997294
1863090157,3354556539,"(-75.5714898, 6.1551969)","(-75.5733384, 6.1535319)",211.4842486723676
1863090157,6130025121,"(-75.5714898, 6.1551969)","(-75.571404, 6.1550568)",10.340317318729793
1863090158,1839422457,"(-75.5755029, 6.1571582)","(-75.5738194, 6.159329)",197.38402758958688
1863090158,1863090129,"(-75.5755029, 6.1571582)","(-75.5763225, 6.1576964)",92.70383540441631
1863090158,9371967659,"(-75.5755029, 6.1571582)","(-75.5742055, 6.1572808)",144.86105918301914
1863090163,3572367339,"(-75.5801704, 6.1659549)","(-75.5800582, 6.1660459)",12.7773187336205
1863090163,3419872369,"(-75.5801704, 6.1659549)","(-75.5802746, 6.1659328)",11.647445346103899
1863090178,6521443666,"(-75.5747259, 6.1597557)","(-75.5754791, 6.1604275)",86.12715645152306
1863090178,1839422457,"(-75.5747259, 6.1597557)","(-75.5738194, 6.159329)",101.88102927588564
1863090178,9371943181,"(-75.5747259, 6.1597557)","(-75.5748761, 6.1586688)",34.57361895492615
1863090182,1378848228,"(-75.5769457, 6.1674023)","(-75.5786451, 6.167582)",189.7596099721131
1863090182,1863090144,"(-75.5769457, 6.1674023)","(-75.5768186, 6.1662202)",35.81038942777496
1863090182,1863090141,"(-75.5769457, 6.1674023)","(-75.5771953, 6.1685733)",42.86164773336306
1863090183,3924033362,"(-75.5792162, 6.1650671)","(-75.5789579, 6.1652812)",29.440878149549743
1863090187,6807053750,"(-75.5761455, 6.161351)","(-75.5788399, 6.1643274)",311.94507081167416
1863090187,9391164049,"(-75.5761455, 6.161351)","(-75.5755135, 6.16047)",74.68177309162066
1863090187,9684562812,"(-75.5761455, 6.161351)","(-75.5753294, 6.1625076)",96.61086869202022
1863092037,2957622878,"(-75.5790389, 6.1582889)","(-75.5788795, 6.1592533)",32.18621149899522
1863092037,6811904912,"(-75.5790389, 6.1582889)","(-75.5791716, 6.1560901)",62.918842679438065
1863092037,2626002436,"(-75.5790389, 6.1582889)","(-75.5787327, 6.1581315)",34.458444770229846
1863092046,9768173154,"(-75.5808855, 6.1617949)","(-75.5809527, 6.1617895)",7.502635702175431
1863092046,1863096028,"(-75.5808855, 6.1617949)","(-75.5815369, 6.1629837)",79.87343869766947
1863092051,1863096024,"(-75.5798379, 6.1611103)","(-75.5792617, 6.1605921)",65.91246019329436
1863092051,1863096019,"(-75.5798379, 6.1611103)","(-75.580294, 6.1609077)",51.22250117008034
1863092051,7115917826,"(-75.5798379, 6.1611103)","(-75.5807354, 6.1634191)",118.9905452382979
1863092055,9391178568,"(-75.5807901, 6.161469)","(-75.5805858, 6.1610581)",25.50719307937069
1863092055,9768173160,"(-75.5807901, 6.161469)","(-75.5808732, 6.1617283)",11.748812271531541
1863095995,1863096006,"(-75.5846389, 6.1533111)","(-75.5864755, 6.1536117)",205.178953828649
1863095995,1863096056,"(-75.5846389, 6.1533111)","(-75.5843629, 6.1545021)",45.226708510449825
1863095995,1863103880,"(-75.5846389, 6.1533111)","(-75.5845319, 6.1529768)",15.133619689417268
1863096004,1863096045,"(-75.5830791, 6.1564144)","(-75.5828143, 6.1566537)",30.297613291077386
1863096006,1863096062,"(-75.5864755, 6.1536117)","(-75.5864457, 6.1536895)",3.9675883696984604
1863096006,1863095995,"(-75.5864755, 6.1536117)","(-75.5846389, 6.1533111)",205.178953828649
1863096006,5054022245,"(-75.5864755, 6.1536117)","(-75.5880461, 6.1524642)",178.19447050600033
1863096011,1863096078,"(-75.5821612, 6.1619954)","(-75.5819472, 6.1615988)",26.31010308054887
1863096011,3924033184,"(-75.5821612, 6.1619954)","(-75.5820322, 6.1622049)",15.533134281106369
1863096014,3924033148,"(-75.581507, 6.1606479)","(-75.5817309, 6.1611486)",28.608856379246436
1863096014,5534114275,"(-75.581507, 6.1606479)","(-75.5813373, 6.1602282)",22.24902563046053
1863096014,3924033116,"(-75.581507, 6.1606479)","(-75.5820691, 6.1600711)",64.76125491202397
1863096015,1378816133,"(-75.5839962, 6.1644803)","(-75.5842111, 6.1641476)",25.709490543212052
1863096015,1863096054,"(-75.5839962, 6.1644803)","(-75.5837432, 6.1643041)",28.662594593977932
1863096017,1863096061,"(-75.5837809, 6.1613023)","(-75.5845179, 6.1606894)",84.01301171517696
1863096017,1863096022,"(-75.5837809, 6.1613023)","(-75.5838073, 6.1616824)",10.970716316478391
1863096017,1863096058,"(-75.5837809, 6.1613023)","(-75.5835477, 6.1610302)",27.10770095748852
1863096019,1863096033,"(-75.580294, 6.1609077)","(-75.5804946, 6.1608585)",22.433533402456124
1863096019,9391178568,"(-75.580294, 6.1609077)","(-75.5805858, 6.1610581)",32.83930109725508
1863096019,1863092051,"(-75.580294, 6.1609077)","(-75.5798379, 6.1611103)",51.22250117008034
1863096022,1863096017,"(-75.5838073, 6.1616824)","(-75.5837809, 6.1613023)",10.970716316478391
1863096022,2645505829,"(-75.5838073, 6.1616824)","(-75.5834419, 6.16164)",40.80445063589045
1863096022,1863096036,"(-75.5838073, 6.1616824)","(-75.583996, 6.1618393)",21.51039243079438
1863096023,1863096046,"(-75.5824508, 6.1635473)","(-75.5829532, 6.1638571)",56.73756684642341
1863096023,5534334368,"(-75.5824508, 6.1635473)","(-75.5820321, 6.1642164)",50.303706198107186
1863096024,1863092051,"(-75.5792617, 6.1605921)","(-75.5798379, 6.1611103)",65.91246019329436
1863096024,2957622878,"(-75.5792617, 6.1605921)","(-75.5788795, 6.1592533)",56.62521755118581
1863096024,1863096042,"(-75.5792617, 6.1605921)","(-75.580338, 6.1601085)",120.891285207176
1863096025,5534114283,"(-75.5819526, 6.1598342)","(-75.5818508, 6.1597319)",11.7139382376096
1863096025,3924033129,"(-75.5819526, 6.1598342)","(-75.5825975, 6.1603936)",73.64753004179329
1863096028,1863096075,"(-75.5815369, 6.1629837)","(-75.5819286, 6.1632253)",44.236203192576696
1863096028,3924033252,"(-75.5815369, 6.1629837)","(-75.5817068, 6.1635746)",25.09248257217434
1863096033,9391178568,"(-75.5804946, 6.1608585)","(-75.5805858, 6.1610581)",11.594939158865587
1863096033,1863096019,"(-75.5804946, 6.1608585)","(-75.580294, 6.1609077)",22.433533402456124
1863096033,1863096042,"(-75.5804946, 6.1608585)","(-75.580338, 6.1601085)",27.212947942456374
1863096036,1863096049,"(-75.583996, 6.1618393)","(-75.5836741, 6.1621868)",37.207933539882426
1863096036,1379566812,"(-75.583996, 6.1618393)","(-75.5842584, 6.1620729)",30.001495769347887
1863096036,1863096022,"(-75.583996, 6.1618393)","(-75.5838073, 6.1616824)",21.51039243079438
1863096039,3924033262,"(-75.5835445, 6.1640424)","(-75.5837424, 6.1638474)",22.745934267780537
1863096039,1378816124,"(-75.5835445, 6.1640424)","(-75.5831172, 6.1635489)",49.631201063202845
1863096042,1863096033,"(-75.580338, 6.1601085)","(-75.5804946, 6.1608585)",27.212947942456374
1863096042,6975145409,"(-75.580338, 6.1601085)","(-75.5794802, 6.1591437)",99.43910599476493
1863096042,1863096024,"(-75.580338, 6.1601085)","(-75.5792617, 6.1605921)",120.891285207176
1863096044,5534334365,"(-75.5834797, 6.1641818)","(-75.5830287, 6.1648496)",53.65713138784237
1863096045,3924032867,"(-75.5828143, 6.1566537)","(-75.5825716, 6.1559865)",32.83389154713147
1863096045,3924032911,"(-75.5828143, 6.1566537)","(-75.582217, 6.1568795)",66.96796535191507
1863096046,5534114273,"(-75.5829532, 6.1638571)","(-75.5829784, 6.1638175)",3.0207271326255083
1863096046,1863096044,"(-75.5829532, 6.1638571)","(-75.5834797, 6.1641818)",59.45937267711706
1863096048,3924032901,"(-75.5818659, 6.1570504)","(-75.5817394, 6.1565278)",20.261895960577426
1863096048,8499900299,"(-75.5818659, 6.1570504)","(-75.5816091, 6.1577888)",35.2596206310616
1863096048,3924032918,"(-75.5818659, 6.1570504)","(-75.5820859, 6.1569247)",24.804759730528986
1863096049,1863096036,"(-75.5836741, 6.1621868)","(-75.583996, 6.1618393)",37.207933539882426
1863096049,3354180701,"(-75.5836741, 6.1621868)","(-75.5839285, 6.1624503)",29.3268785891484
1863096049,2645505829,"(-75.5836741, 6.1621868)","(-75.5834419, 6.16164)",30.048481149505964
1863096054,1863096039,"(-75.5837432, 6.1643041)","(-75.5835445, 6.1640424)",23.342595569957655
1863096054,5534114274,"(-75.5837432, 6.1643041)","(-75.583504, 6.1641519)",27.033693758335506
1863096056,3924029146,"(-75.5843629, 6.1545021)","(-75.5842737, 6.1546469)",10.73985243041172
1863096056,1863103881,"(-75.5843629, 6.1545021)","(-75.5836416, 6.1543207)",80.67220482337112
1863096058,1863096017,"(-75.5835477, 6.1610302)","(-75.5837809, 6.1613023)",27.10770095748852
1863096058,2645505850,"(-75.5835477, 6.1610302)","(-75.58338, 6.1611669)",19.101274414608095
1863096058,1379564596,"(-75.5835477, 6.1610302)","(-75.5843027, 6.1603929)",86.11850395372085
1863096061,3354180704,"(-75.5845179, 6.1606894)","(-75.5847725, 6.160998)",29.68618014595193
1863096061,1379564596,"(-75.5845179, 6.1606894)","(-75.5843027, 6.1603929)",25.396418358810337
1863096061,1863096017,"(-75.5845179, 6.1606894)","(-75.5837809, 6.1613023)",84.01301171517696
1863096061,1863096070,"(-75.5845179, 6.1606894)","(-75.5851655, 6.16027)",73.22195745124077
1863096062,1863096006,"(-75.5864457, 6.1536895)","(-75.5864755, 6.1536117)",3.9675883696984604
1863096062,5916286749,"(-75.5864457, 6.1536895)","(-75.5883089, 6.1536819)",207.978060553754
1863096062,3580856799,"(-75.5864457, 6.1536895)","(-75.5862451, 6.1539219)",23.305028507544687
1863096070,3924033131,"(-75.5851655, 6.16027)","(-75.5853742, 6.1604676)",23.93480806839765
1863096070,1863100071,"(-75.5851655, 6.16027)","(-75.5858641, 6.1595589)",80.44704987675414
1863096070,3924033115,"(-75.5851655, 6.16027)","(-75.5849258, 6.1600667)",27.346661296686925
1863096070,1863096061,"(-75.5851655, 6.16027)","(-75.5845179, 6.1606894)",73.22195745124077
1863096075,5534114271,"(-75.5819286, 6.1632253)","(-75.5819593, 6.1631693)",3.764030527064618
1863096075,1863096023,"(-75.5819286, 6.1632253)","(-75.5824508, 6.1635473)",58.97364608716078
1863096078,1863096011,"(-75.5819472, 6.1615988)","(-75.5821612, 6.1619954)",26.31010308054887
1863096078,3924033148,"(-75.5819472, 6.1615988)","(-75.5817309, 6.1611486)",27.196484890442182
